temp_avg,humidity_avg,hive_weight,brood_count,active_days,historical_yield_avg,yield_kg
28.520819266406964,43.963331604426436,44.44475341239537,13325,65,21.92114583034521,41.6359987260096
30.706628469173268,74.4694419636817,22.403445391540252,24522,33,12.509916109667785,31.50255191167598
26.019932957449456,69.3614330256077,46.84449968181583,33495,56,24.337011321333122,54.962134875959016
25.329559664400946,44.36319384211434,36.42777128461209,34619,49,20.892612327218774,49.59218187239976
37.51442939081303,72.22946589160803,44.51893309887481,12693,60,33.699222390725325,46.20244503270779
35.86774156665868,70.44637267217449,33.569548535549,13264,40,31.202273730844162,36.27538222781193
34.04766467921807,58.15933199941252,39.30733085589575,17686,83,22.7607804869139,41.78187732774232
30.316388277385506,60.69464025107253,35.792079828083395,18716,107,17.626239398924653,40.466203321075454
27.252826160920996,53.96509463545456,41.947685652659956,29226,78,44.581258815445715,55.62672581372369
27.03368155472412,41.9166573587711,22.448899460917687,11721,51,25.890056741864022,31.07392679723464
28.25315767613974,51.731903457606535,21.810562519716914,28386,98,34.08959825230829,43.60650067433909
32.13994664117956,68.0998707009304,27.41309702030439,25609,63,14.919353865242627,42.03585782935118
34.28974699510081,40.1621208051611,24.78634040339565,24362,35,26.995639488078922,36.761904779634285
33.582565897330504,51.67247100919005,46.15350699776605,12373,88,10.963785195431292,37.733374289678274
28.639140660297258,53.935904275683015,26.57641962074133,10907,78,27.690929126865747,33.17900677719861
37.413248648621526,58.8088461028273,49.27595767457394,27481,19,43.74060924911958,53.21012743397301
34.59265991704499,72.19494657444662,30.106873753133208,21127,114,23.44723495450301,45.52692164104932
32.20660268264821,52.122109802808644,25.463537470660977,33937,84,11.364860440121905,48.304346245148224
32.95236970104658,52.14336206636797,43.690955214274375,10656,104,11.083452682177024,37.17308911955586
30.45480081156127,65.8125436838412,39.761233265026284,31561,18,23.579536598140432,46.98898417272902
28.220502863515048,55.827627931143255,34.94587149359417,13984,117,15.60087277621179,37.6522241276479
29.6276448224664,47.86116880289937,36.66090652812893,34984,53,10.817323371486507,47.74207372256344
34.8519994360368,55.83538306464427,41.57605334816792,25643,49,36.46747648825619,50.75520583496845
25.187115352186826,44.929995713292996,26.853642239938964,13286,15,26.048305310866173,30.62645169830763
26.508944326589912,46.173544527717816,49.89001748170226,10901,38,20.12356701904291,39.34880965318318
25.598034346282788,57.44287204588179,49.2437948644035,30709,71,41.502911405576825,57.26648581355132
25.52947443014661,54.662390732659176,39.50977059040811,9917,114,14.064863607018395,36.24010590769638
36.120987592143095,72.01960653738351,25.986273527874353,13429,84,43.457159013436176,43.556680087460244
34.147552171940305,52.68378646908216,40.40684727293874,19716,55,20.988835108207347,41.009835583191084
31.16425977813523,60.32059225973152,22.165952269375275,20795,68,41.09412853080384,42.654556985814054
26.27184408846302,62.12925007718356,20.919575066174183,16138,60,31.103000676781154,31.938373731844056
31.39100637651882,40.458305980591675,27.73048665533641,7530,74,38.93475759095206,35.727236108947004
31.155133020147353,63.22380802058487,33.87868870217949,23344,74,44.44046071236625,48.522901238227206
27.2516243088302,46.2312588404413,46.04817516225141,28429,71,20.0941903236561,47.356494354444436
30.64007144009365,73.63746111143092,41.81507209298924,22432,45,43.63974198926575,52.12034196227613
30.180561547165855,45.20319547135895,42.28119563599943,10772,98,23.631866321584713,44.43650130497622
33.00605127467881,54.51184433044583,32.764800033442256,20476,38,23.49291666579228,37.92760025236701
33.25621746127937,42.98723838275254,30.378049776408886,23913,103,21.9135486489077,43.6082410899649
25.588952127036578,74.89059881460815,31.131162889538082,20751,50,28.949266257165483,42.17278469465982
29.869963990144125,57.57682536159349,49.62948691208173,7964,99,15.395076511247048,37.66934629414667
33.136178904285075,60.838475606201534,21.203275742374473,12137,44,29.379901987530392,27.5451973354821
31.54077136154114,42.34767670859496,46.01094488367346,22347,38,28.95966843435014,46.89216395817117
36.13436793544819,66.24861646397122,37.3602622571718,21920,44,36.66656344117045,44.385995628157474
33.56301721104629,47.346695758345504,33.158462575687714,18891,100,39.17774866781549,44.95110541788162
27.118147552058588,71.43190013042498,41.757729812454095,12340,106,25.41544726093484,41.69604198707828
25.917393716205588,47.17988741687025,34.60006824274109,28563,21,20.58166372730228,42.35120257161515
33.3514506166821,46.67407022322833,46.20269714244982,12967,49,19.076721406098308,36.78509801713279
25.344647037041085,41.279238374683324,47.02105592033776,17415,69,16.811834284670518,41.02109712021439
32.61508255655502,56.52234307884997,32.65162780620366,16871,106,12.017665376965871,39.11107880103907
37.22299313852445,59.76943966419157,28.304833917051546,33763,28,21.98567925921497,42.40256455025429
32.481164312386426,42.299802379992336,37.77050985780087,16916,24,19.458669224577413,37.13540002123472
30.046209040684786,67.14346658432537,47.37090036850073,13734,94,43.82460850532426,52.74927718822163
33.36274683975059,55.86510921618097,26.319865670169996,5845,30,29.519808918751536,26.165710006094045
30.957287576389717,58.3536594264653,38.688997506904485,33179,68,22.154696366067764,55.19933487178267
32.093018261107154,55.42669614283798,38.94680660277562,27161,109,30.31636603477936,57.413128954354
37.23904251409483,54.02670713063641,41.99339067245843,24420,103,14.871884547099341,48.38248693152599
30.019334291410065,59.58741159578763,23.947030553817793,27331,91,25.541531222077104,46.25338497040442
37.49547732971089,45.43340860757494,41.47474894046266,7494,84,31.918201249737233,35.65330985689474
36.76955834542883,46.367484567334486,47.270975619969235,17677,58,27.111424112735797,46.65294971801987
27.545284752260855,70.1624967354731,25.39049326610726,24103,87,24.062258022901347,41.960024175659846
25.90169691137715,73.11404117467714,27.12629974771633,23268,59,44.78469361148944,41.99127887629466
26.310114017906546,53.065826069791356,49.14185282124919,17330,114,40.81101667521244,53.796259237872945
25.236883733470147,49.476063560024386,25.429308581284694,25733,70,31.819208535580405,42.50727394775025
26.227758489827067,62.539984013365554,45.63155280108737,32777,98,29.928207641379895,60.0
33.87908805441264,54.30569598843337,34.768335693441045,10179,96,31.72311679386044,41.72474562848182
25.925452429982975,40.88852244811207,27.416932232095313,32286,71,17.045923773785162,40.74128758570259
29.146683193818898,45.46534090781666,46.12249703817534,11610,35,23.829821014251152,41.59967953598018
35.983379042602905,65.05902800965892,33.359157650079965,11430,82,11.381083651181477,31.27087022457583
25.302535164565736,63.062337966855296,35.4445206178907,12154,64,26.644111312038934,34.63772521240779
35.588090273656164,40.94835973762192,30.77700108199297,18828,47,29.005860438518212,37.8654201103725
28.6641120720542,47.76902566765323,37.788525543047825,15145,105,17.971240763612336,36.87638298828333
26.53614275908153,48.0876178805825,24.905716177550683,11488,21,43.74100965079298,32.9041246962505
34.05758314973396,63.516246025955496,31.73244609955282,26121,84,41.83091138280347,53.02059866852432
33.17625700813849,40.68986882140275,49.082369670058625,27909,29,35.27501324095671,54.000425826741555
36.40713617585169,43.64380036946008,27.744002981033827,8850,96,28.66853200678769,34.736124410410184
34.55592356945051,67.99706298806163,39.70209993623877,22073,46,40.44892058766897,47.411656583771304
35.44525209500303,46.249063171901675,29.755701926740848,18564,89,14.572832033821202,35.982075202814045
28.666449443426984,62.84611377481561,43.204193770598025,31526,34,37.66784279962097,55.32927088490054
27.306714069136397,48.33639733663543,23.926209821550493,26559,102,14.36872848883969,39.69452817948666
34.757991771331156,43.48044874657708,49.094631352356345,30032,29,37.79737318922919,53.073071993020235
35.488851610474434,48.51102668498089,33.61368624150918,10078,62,19.651864888797494,31.060540479445244
37.87656684600876,65.27934261494806,27.08151390039392,31706,85,40.69817033563661,54.78501664360425
30.364029799848545,69.94937638372,22.204902419900378,17168,35,43.04147328388893,37.499177822912856
29.83623511530618,69.0576952598447,25.09273715262622,34794,56,15.207858929179046,43.24021498977124
35.09336848964596,53.90142353664592,35.59321845668053,33820,40,26.193646177288773,49.21119538830311
29.43044602328923,63.382979779972615,30.11009529293859,10448,28,44.334558235693976,40.12367412713252
37.09984523284634,47.17445033955374,44.866500976478285,22563,71,26.91926025906013,50.364480158052444
36.15936577395915,50.26017055913546,32.92662570985418,33861,51,40.22416328800908,55.0848178328956
30.57692235587524,71.37175364823919,27.461428177628896,33141,72,30.605603274596195,48.26558037723422
34.761323881289464,40.45506732287576,38.5143495981209,14074,35,23.136546777186066,36.94961951557561
34.80905736310087,42.992798579906385,41.203316506563375,11406,96,20.00242444340546,40.55769578774526
26.340610294867123,47.27601893011096,25.011257237028495,29975,83,17.112808188013055,39.64097743204218
36.733187786834364,40.92862713558369,25.02857648864953,28291,17,36.662936698219404,40.20792582582319
31.568280841822144,46.35024022814291,21.10014280800629,13800,101,23.528917738805976,38.204354187510056
35.74394705940064,60.40645463393923,42.09206045196922,19083,104,27.89464117702629,47.27297146121117
29.16064481339795,54.74985927073743,39.91413582865415,6638,51,27.23139180004137,37.807957630763454
36.64180197045061,71.24350988769412,34.23892627249442,27055,102,30.204766023159593,51.84913812315877
30.05962182354412,68.61052466084543,45.325113469075916,28312,63,40.29520009685933,58.259852238174304
25.140889469243877,51.963607309425655,44.170104588501594,15340,33,44.32587702542003,45.732778297730306
36.76996569345043,49.07982017009524,37.560630931902566,6382,103,24.265447300083594,32.70403517366533
26.186726798219738,53.28923428585434,46.04813841539776,6403,99,38.963162273720606,44.05434870817657
29.151077288675395,60.66032298801827,26.175236301103048,14011,26,36.758472812915116,37.474567956984274
37.350805571660466,49.38222742880067,23.357588581931836,8292,75,30.073513300945063,31.251920737741077
37.35789291018823,61.84521177471969,28.092488345509686,14011,55,43.46165002641766,39.22359085042691
32.45469254560272,54.32940782669341,21.712605682679445,5419,47,17.0166080434941,26.295680157928054
33.21388375820739,59.321651329819304,35.935085840030965,17411,64,13.82424736083675,36.75958521321483
30.829791785718157,55.264428519736086,48.098170768848846,9517,82,39.888668843439774,46.685662150668286
28.811740032074837,50.30630158396712,21.18030622005529,24686,85,25.37024358218119,40.38159023431557
29.27263908980891,73.19586574367548,23.663297420300804,29241,100,39.64390989724711,52.18710658429949
33.7427399290015,66.72620279559163,33.565970848503056,20422,47,41.25815718183952,42.61275040601959
34.780868882689845,44.90396115182584,48.01625052583715,14700,95,12.1860157766675,42.45172110409625
35.29052756843603,70.39637915642695,29.484683149302516,29254,38,40.92126670451212,50.108643677286636
35.2650358563292,57.06009193873298,35.217044260651775,10693,75,25.691166937929776,35.79644383347706
26.185679339632976,71.3093279412932,21.247185771511763,5767,75,27.865137115148126,28.465467456570575
31.427463961133558,67.99493395815603,24.450296028862667,23428,112,31.930737888262357,47.75316344593561
25.748263880216374,54.88247265642317,49.598903688765404,19818,42,42.423391235553034,54.89659176951833
32.14387547020856,40.78642579120411,48.95356089308137,31715,72,10.66906330504174,51.09346436171784
30.7398965178539,49.40370757847312,20.14819942803229,32605,57,26.6895213911236,45.73605685609359
36.540154375857895,58.95719751313034,48.55435356269717,6549,55,34.070271485069625,38.23532911946434
29.561895163177024,62.171737693915155,39.17359813446501,14956,53,35.294743519438,39.74216073801428
26.521871213558875,49.02606899016208,46.03754883560066,11140,100,34.23863510379878,41.316959850160224
26.858891866686868,44.877462592548845,33.64219566901578,15837,63,14.705229529284265,34.38991236444389
34.89963821232714,69.22255828797547,35.46788085737751,8716,31,20.47884559300884,30.337485731764275
33.03683482311139,74.45407632462432,34.6653974077076,34181,112,22.555043389595472,53.764507826880966
26.314594789596274,58.39915638059401,40.005927726383135,34878,84,38.15530226878268,54.93931199784525
26.093388479494966,46.00877500469062,24.189537642689388,9481,84,19.756595534509355,26.506688030425295
34.11259870896856,49.53075642817791,20.899207696180337,29282,112,17.37467373535211,42.91899926485436
25.945919082734516,40.64367367916134,29.23789824773573,11548,79,43.510680666333364,40.96375738631788
35.68418077077463,72.00045822961746,41.1404228820994,23677,88,10.31021497897141,43.071270320368825
34.18114895303445,44.12128790115494,26.05560356368845,9837,99,44.92372994886924,41.339873294657366
26.057534148344697,60.178076642998874,40.202972999747516,12758,19,33.688745460008846,36.1842344064469
26.102890283107495,49.591932724052214,49.097361383218114,15900,16,38.9964254807191,48.1724550873079
37.82631452051528,59.39623008805277,22.81702147368255,28177,36,20.31167887211676,34.09175738615058
29.865520344829562,62.79971359231524,40.17806354675379,29022,71,10.5010347183471,44.317774485305215
29.81834791186958,69.04096312975206,33.312506579137136,12993,80,35.82543314965355,40.51598737093821
35.56639437434753,47.22474451162111,46.04426763132516,27391,88,39.19506089502365,59.041070022800945
37.314231505990165,40.38485400304682,25.314493683421578,10542,112,35.91666461837317,35.215519441401476
37.81801382969732,44.79099705240826,40.778778566784936,30476,30,14.99976005552935,43.68012997406916
34.79391640836624,71.50065246468368,45.14345868944331,32660,65,36.369977278993915,58.95024387390069
29.891374611901906,70.58615271468804,48.3384265842207,27740,53,36.91229737376743,54.961900741535445
26.085509317082693,60.90945857596079,40.49744084868938,31585,100,33.048918048451924,56.55034994599013
35.10290990705668,61.01809011517787,34.91524292025282,29817,90,36.814057647845516,52.10769673985651
32.259255246565466,63.27628360911894,38.53541720603641,19828,102,39.60725038872063,50.218366137229054
30.51488612021069,46.137994751820735,46.06714953436155,28764,54,31.476143998311045,54.699522263019794
36.78260700623157,72.0044181073736,37.118292399164886,21052,52,13.101164988938766,33.77249131834752
26.445567269979968,54.65696837122256,20.911611790905106,7385,74,27.06697333835238,22.660177537553473
31.40412635578117,53.40984848873241,47.92846086520933,19308,73,12.717726713506178,45.49874151855555
25.147597381976446,58.16211968489931,40.68580253094683,25652,24,24.26400608613508,44.49408517857725
31.09258834592364,41.643808837126926,40.29540157331739,5671,113,24.248727119396968,38.0533398020252
25.731942583863887,45.81991790646278,26.470254571931516,5163,78,12.310344544908455,21.432065135823546
26.544632911484936,65.83117657492296,39.766564106979715,13656,77,22.208718688931775,40.215392296958576
26.527841208102362,42.89795337737942,31.815932169624755,16234,63,13.884933457696018,30.01240702124475
33.439733927508826,61.11032383132358,39.53698931124477,25976,78,38.28823235032277,51.30324763280972
34.698583430450505,48.58721883884623,23.19779090923972,9795,46,43.16908090875648,35.824165359414366
32.58379394626307,53.62534649146918,39.735359138091084,15634,21,12.531076634027851,34.09563450061048
37.50824313016905,50.1042807869745,49.98241177311999,9798,35,43.42903225520955,46.39987850072329
29.87331753380815,52.44854507627322,21.446361165816683,27420,34,28.29018097678608,35.20855287584075
28.71425712166419,65.1666066814486,49.31522552663952,23739,40,20.484798728385584,43.94331162051771
36.291788666462985,50.39926004681112,32.20723882168612,27271,82,12.690172634665723,41.55825434501524
27.906745900752885,59.8241624103914,46.12260351011777,33854,100,27.521849382464623,59.74587254409296
37.52189301272794,56.66176407696849,43.471564521748206,34300,29,37.808044057176204,56.91473379047998
25.158008170967612,63.228490787692685,37.01048782960004,29345,118,34.748026704334436,54.74850182627176
37.60842474719931,72.78904087636653,42.153476277539795,15749,99,11.757910401239082,39.02876423577741
25.56107885535749,65.64002340235876,46.35546683904043,10827,93,12.551564237876622,35.91274390244336
36.58486047807492,47.52291325067649,32.12420964953099,30121,100,24.100564892142298,51.861138291977
31.8601144181219,41.09140972714496,29.81099484689716,9719,106,20.335167291678015,33.21559986464431
37.908542349550906,49.17924155049388,40.02780156690754,33411,28,18.133451306961675,46.636987792881406
25.959355341560187,60.82772757450892,44.23537825823776,5593,41,19.835157461804975,28.86095199610945
32.20010569721717,41.79990347194876,42.868554043298474,26223,119,38.12189601539096,60.0
37.60093296304829,57.37281865204327,43.93440946575903,12394,54,42.52298187711489,42.36169296294876
31.800271974211935,60.88949971209112,33.06749944438799,19056,72,24.178594308464824,43.19465014204417
33.18218229575841,51.69853617859363,44.53502648525065,33380,42,41.713885074637396,59.887073773589044
34.044732956800026,66.98192713110376,23.606271661118253,31035,40,21.25234954367587,44.41805645590712
30.909033841981053,43.73093885968201,36.33467293882549,24877,77,26.675294522032708,47.32410019829695
33.15825504109283,42.62982236075331,20.172759814943646,32177,80,17.91101492355999,43.46873518525265
32.5960860550003,65.48660646712611,29.73757489700811,27548,39,32.41666147615454,44.3557179652195
36.71505413638286,57.342196067216946,30.993846046141936,15636,17,44.26433903111831,38.29043630058126
25.590802944438952,64.09408387497076,31.885180748277662,24056,86,31.122258361518252,45.16535552769785
28.652521464698992,55.21895685113112,40.864016200695865,25584,58,22.52349294397421,43.239850708110865
37.355349292995264,48.62407116336874,31.65674303811037,5016,111,32.67361060966849,32.39237556566646
36.57342919058191,68.66858111859699,33.46080867867592,8191,56,14.302223746288565,28.91681288765216
30.92353778621427,67.97955576391428,27.126323926229823,5392,113,41.10306780928895,38.397181416764994
33.06172377141998,64.31437647990494,31.197553748880203,30000,20,27.607938277294274,43.584962632243055
28.605955378754725,49.5250798030487,26.818088817894544,11272,53,25.727240971387474,29.65634630324868
27.445575076408897,60.65807334041805,22.19587771305331,21955,66,30.50526759587317,36.907465242853334
31.02807926421977,52.63408639290094,38.10345780144134,8631,37,31.867435197629085,36.75329939194513
29.593578964338686,43.205372566432196,40.04638395665049,11172,103,12.512153217927956,37.77498761716923
32.58752945406134,72.1059751411785,38.584710380288435,14312,64,33.89160274281909,39.408534778168686
26.010550280544802,44.78865208216365,33.90482131401717,28561,57,18.467608811043533,45.15244259565182
37.66713249966016,73.2583073837281,31.393573405376895,29817,33,34.98834213773064,48.74086305667924
37.82073967823484,55.610202053528454,45.90000948715476,25281,83,38.788717803446886,50.15337613421483
